Severity,Safety_Score,Days_Since_Inspection,Total_Safety_Complaints,Control_Metric,Turbulence_In_gforces,Cabin_Temperature,Accident_Type_Code,Max_Elevation,Violations,Adverse_Weather_Metric,Accident_ID,ftr1,ftr2,ftr3,DSI_Segmented
Minor_Damage_And_Injuries,48.2648401826484,11,1,53.919781221513205,0.43223296069239103,86.42,2,40909.5763164431,3,0.55559389881049,10082,4.3877127438771275,13.479945305378301,20.753416959238574,1
Significant_Damage_And_Serious_Injuries,40.593607305936104,13,1,65.9070191431176,0.502553912729895,79.64,6,37921.073992065,1,0.0100523656008629,12126,3.1225851773797,32.9535095715588,0.40232978515303836,2
Minor_Damage_And_Injuries,55.0684931506849,12,0,78.7602552415679,0.308179588892896,84.46,2,24784.663871210498,3,0.33562780893799105,5008,4.589041095890408,19.690063810391976,8.7360052495634,1
Minor_Damage_And_Injuries,65.7534246575342,9,5,53.327256153145,0.317916336098088,76.65,2,36219.5213082148,4,0.4890115627682321,12115,7.305936073059355,10.665451230629,11.916374187034787,1
Minor_Damage_And_Injuries,45.0228310502283,15,0,66.1804922515953,0.252283447529751,80.09,2,33599.0902717774,0,0.45701321537677003,9366,3.00152207001522,66.1804922515953,9.234126281611424,2
Significant_Damage_And_Serious_Injuries,55.8447488584475,8,11,69.8723792160438,0.47514677244861103,83.28,3,24641.464154880297,3,0.122543644144534,11362,6.980593607305938,17.46809480401095,4.849079351707239,1
Highly_Fatal_And_Damaging,38.1278538812785,10,2,65.9981768459435,0.5479920663541289,77.34,1,24314.5667574427,4,0.905640293986369,9156,3.8127853881278497,13.199635369188702,38.38258105445219,1
Highly_Fatal_And_Damaging,27.1689497716895,13,7,54.1932543299909,0.455312657771367,87.0,4,22442.659078449502,2,0.040289697526126,1298,2.0899192132068847,18.064418109996968,1.5959636057439663,2
Minor_Damage_And_Injuries,29.8173515981735,16,7,49.042844120328205,0.374533717994951,81.18,5,32666.809391351202,1,0.0223891616717182,7672,1.8635844748858437,24.521422060164102,0.6807345623330581,2
Highly_Fatal_And_Damaging,19.7716894977169,16,0,66.5907019143118,0.38030364226469504,80.12,4,31164.4523117872,3,0.0569905136266613,1692,1.2357305936073062,16.64767547857795,1.7364968365292128,2
Minor_Damage_And_Injuries,42.9680365296804,15,9,65.1321786690975,0.330898665705012,78.24,2,43812.8657268761,1,0.590221750336164,8067,2.86453576864536,32.56608933454875,15.280552854709958,2
Significant_Damage_And_Serious_Injuries,41.9634703196347,12,12,62.2607110300821,0.40302271907681203,78.85,6,38068.070405300095,0,0.00939969446993571,10806,3.4969558599695585,62.2607110300821,0.29870669991385157,1
Significant_Damage_And_Fatalities,75.662100456621,10,9,57.520510483135794,0.35109340064911604,83.72,7,29171.211372128102,2,0.00269001027366561,8588,7.566210045662101,19.173503494378597,0.07906892324070129,1
Minor_Damage_And_Injuries,53.9269406392694,12,23,63.6736554238833,0.258774612333213,77.94,3,10850.5497369271,3,0.0512797929867638,10778,4.493911719939116,15.918413855970824,1.0342566724397824,1
Minor_Damage_And_Injuries,29.8173515981735,16,10,49.042844120328205,0.280772448611612,78.95,4,26026.0289669448,2,0.0484508667497566,7271,1.8635844748858437,16.347614706776067,1.0740096276553093,2
Minor_Damage_And_Injuries,50.5936073059361,13,4,70.4193254329991,0.36119076812116796,81.26,4,32908.2936804925,0,0.059734503402076,7776,3.891815946610469,70.4193254329991,1.753229287841175,2
Highly_Fatal_And_Damaging,15.9817351598174,17,10,84.2752962625342,0.293394157951677,83.22,2,48513.2945923516,3,0.664582259241775,3304,0.940102068224553,21.06882406563355,16.226614445723456,2
Highly_Fatal_And_Damaging,26.9406392694064,13,6,61.440291704649105,0.26851135953840605,81.1,4,33355.8640395299,2,0.0614525873393909,3484,2.0723568668774153,20.480097234883036,1.3382082114432168,2
Highly_Fatal_And_Damaging,44.5205479452055,15,2,55.6061987237922,0.28690299314821505,77.83,2,26770.2625354896,3,0.361178741073384,4487,2.968036529680367,13.90154968094805,8.064998471766899,2
Highly_Fatal_And_Damaging,42.2374429223744,9,8,58.7055606198724,0.29591849981969,80.55,4,22429.8625953409,3,0.040335527894257005,3934,4.693049213597155,14.6763901549681,0.9614471282094504,1
Significant_Damage_And_Fatalities,65.662100456621,12,2,79.17046490428442,0.23064623151821104,79.63,7,37614.5594211291,1,0.00348072307499041,4901,5.471841704718417,39.58523245214221,0.06392821102212555,1
Minor_Damage_And_Injuries,77.6712328767123,2,3,76.6180492251596,0.455673278038226,76.18,4,49986.899410661,2,0.0914887092870471,690,38.83561643835615,25.539349741719864,3.17586497769952,0
Minor_Damage_And_Injuries,24.8858447488584,17,17,37.739288969918,0.399416516408222,80.71,2,30393.236609017596,2,0.40879598372177295,9964,1.4638732205210823,12.579762989972666,13.178318125281097,2
Highly_Fatal_And_Damaging,31.6438356164384,12,5,66.0893345487694,0.266347637937252,76.79,1,24354.547122610802,3,0.898387825256726,4932,2.6369863013698667,16.52233363719235,18.374578061277127,1
Highly_Fatal_And_Damaging,37.7625570776256,17,21,41.4311759343665,0.5378946988820771,78.76,3,10571.2705834972,3,0.0560173007963913,2781,2.221326886919153,10.357793983591625,2.3731497841862943,2
Minor_Damage_And_Injuries,39.4520547945205,17,4,63.947128532361,0.264183916336098,78.4,3,38340.1216892705,2,0.19146809982118598,1525,2.3207091055600295,21.315709510787,3.965690929192642,2
Significant_Damage_And_Serious_Injuries,54.84018264840179,9,28,73.0173199635369,0.330898665705012,77.85,7,3470.00217523393,1,0.0013078840945649698,9899,6.093353627600199,36.50865998176845,0.03369169737422353,1
Significant_Damage_And_Fatalities,89.0867579908676,6,0,66.4995442114859,0.31178579156148495,79.06,5,35730.897140885696,2,0.0247122141214261,2133,14.847792998477933,22.166514737161965,0.6091507570802389,0
Significant_Damage_And_Serious_Injuries,45.5251141552511,11,1,58.6144029170465,0.47045870897944503,82.34,6,28815.427261791203,2,0.00743860219406398,4542,4.138646741386464,19.538134305682167,0.28815337391898516,1
Significant_Damage_And_Serious_Injuries,34.7945205479452,14,11,58.7511394712853,0.448100252434187,78.15,3,45004.00139822019,2,0.224051804560772,12022,2.4853228962818,19.5837131570951,7.846077924724634,2
Highly_Fatal_And_Damaging,48.6301369863014,7,6,76.7547857793984,0.293033537684818,75.88,4,42688.636920867204,3,0.0786903089512543,6529,6.947162426614486,19.1886964448496,1.7497093026721786,1
Significant_Damage_And_Serious_Injuries,33.7442922374429,15,7,70.1458523245214,0.31719509556437103,78.58,3,19783.4713532385,2,0.0999430144336609,2087,2.2496194824961933,23.381950774840465,2.491098684841838,2
Minor_Damage_And_Injuries,41.324200913242,16,18,67.36554238833179,0.39833465560764497,81.86,7,19804.4945726575,1,0.0020379019154994397,3726,2.582762557077625,33.682771194165895,0.06645124315508144,2
Highly_Fatal_And_Damaging,18.2191780821918,16,8,59.6171376481313,0.33811107104219196,76.95,4,21620.8716439398,1,0.0396756532782891,5019,1.1386986301369875,29.80856882406565,1.0322671381838044,2
Highly_Fatal_And_Damaging,42.6940639269406,9,5,63.4457611668186,0.256610890732059,81.53,1,29887.2364975067,1,1.10323463410754,1992,4.7437848807711775,31.7228805834093,23.08130786546498,1
Highly_Fatal_And_Damaging,38.9954337899543,10,1,62.807657247037405,0.286181752614497,75.31,4,18426.2771409882,4,0.0340977244601301,7408,3.8995433789954297,12.56153144940748,0.7348860163917791,1
Minor_Damage_And_Injuries,65.98173515981729,9,18,65.2689152233364,0.334865488640461,82.3,2,33226.1306928098,3,0.450817704051099,11861,7.331303906646365,16.3172288058341,12.424278829123494,1
Minor_Damage_And_Injuries,28.5844748858447,20,1,73.6554238833182,0.38427046520014396,81.15,4,26274.692889461498,2,0.0478716294768382,10872,1.4292237442922349,24.551807961106068,1.4928072676445798,3
Highly_Fatal_And_Damaging,44.84018264840179,8,22,71.9690063810392,0.31863757663180603,81.9,7,64297.6512179186,3,0.0043835591564751,5870,5.605022831050224,17.9922515952598,0.11439518999792982,1
Significant_Damage_And_Fatalities,24.1552511415525,14,3,53.5095715587967,0.392204111071042,81.06,2,33591.98082476,1,0.45369397511610404,168,1.7253750815394644,26.75478577939835,14.423868457437147,2
Significant_Damage_And_Serious_Injuries,38.584474885844706,13,5,65.587967183227,0.31358889289578,76.49,4,47507.7168742865,2,0.086532665384485,7958,2.968036529680362,21.862655727742332,2.0756083725716126,2
Minor_Damage_And_Injuries,68.7671232876712,8,18,65.22333637192351,0.399055896141363,76.33,5,45578.44189669559,1,0.0294822052768993,7100,8.5958904109589,32.611668185961754,0.8980261021612559,1
Significant_Damage_And_Serious_Injuries,29.0867579908676,16,2,81.175934366454,0.289427335016228,81.7,6,29272.472449186098,1,0.00735070789169167,5699,1.817922374429225,40.587967183227,0.17381640649848373,2
Significant_Damage_And_Fatalities,19.4063926940639,15,3,53.3728350045579,0.47226181031373904,79.46,4,27296.495090287597,2,0.0496227386047458,7082,1.2937595129375934,17.7909450015193,1.8621390901384678,2
Minor_Damage_And_Injuries,33.013698630137,15,0,54.3755697356427,0.25264406779661,81.05,4,27350.129916002403,1,0.0503793565096615,2129,2.2009132420091335,27.18778486782135,1.0316080927657756,2
Minor_Damage_And_Injuries,55.0228310502283,12,1,50.957155879671895,0.43944536602957107,86.34,2,35580.6487001058,3,0.48312521539373704,1337,4.585235920852358,12.739288969917974,18.33059821866591,1
Minor_Damage_And_Injuries,36.301369863013704,18,1,74.74931631722879,0.389679769203029,81.15,4,37047.5511597612,3,0.0672971342373965,10234,2.016742770167428,18.687329079307197,2.1281045205106164,2
Highly_Fatal_And_Damaging,18.538812785388103,16,12,62.44302643573379,0.314670753696357,77.53,6,33914.1168763119,1,0.0091876148524485,2742,1.1586757990867564,31.221513217866896,0.2241449432083243,2
Minor_Damage_And_Injuries,42.9680365296804,16,2,65.9981768459435,0.329456184637577,77.69,5,39029.8335148224,1,0.0260124136604809,11098,2.685502283105025,32.99908842297175,0.6657994588352042,2
Minor_Damage_And_Injuries,50.22831050228311,10,5,49.2707383773929,0.3849917057338621,81.43,7,43968.5942589294,1,0.0038460374795458,5148,5.0228310502283104,24.63536918869645,0.12057279268261649,1
Highly_Fatal_And_Damaging,34.3835616438356,18,0,50.820419325432994,0.43944536602957107,82.31,2,55189.5058157731,0,0.7515914847110421,2257,1.9101978691019776,50.820419325432994,27.18562625097342,2
Significant_Damage_And_Serious_Injuries,25.9817351598173,17,4,59.6171376481313,0.52960043274432,80.19,3,24122.306625314,1,0.12009789291450901,10299,1.528337362342194,29.80856882406565,5.100396424987647,2
Highly_Fatal_And_Damaging,56.25570776255711,12,40,55.469462169553296,0.72758095924991,79.66,3,39022.5829015647,3,0.19483461206238398,8894,4.687975646879759,13.867365542388324,11.292438610815264,1
Highly_Fatal_And_Damaging,30.3196347031963,12,6,68.4138559708295,0.27752686620988104,81.39,4,40821.1958847229,2,0.0748983296849029,1606,2.5266362252663583,22.804618656943166,1.6917968529677583,1
Highly_Fatal_And_Damaging,54.703196347032005,6,4,80.0364630811304,0.224876307248467,80.41,1,33186.7208096816,3,1.21979394983259,8584,9.117199391172,20.0091157702826,22.056684854597343,0
Minor_Damage_And_Injuries,57.5342465753425,11,1,77.073837739289,0.24218608005769898,83.17,2,34747.026456126405,3,0.47115359277493,5995,5.230386052303864,19.26845943482225,9.490266027454396,1
Significant_Damage_And_Fatalities,80.5936073059361,8,14,56.8368277119417,0.5029145329967539,76.41,7,36458.5802116072,2,0.00294921862398122,11271,10.074200913242013,18.9456092373139,0.11333168694271195,1
Highly_Fatal_And_Damaging,55.2511415525114,11,2,48.49589790337279,0.691158312297151,80.47,2,42231.8232408344,3,0.568969119985746,10803,5.022831050228309,12.123974475843198,31.644645373741184,1
Significant_Damage_And_Fatalities,50.273972602739704,17,14,59.799453053783104,0.46937684817886705,76.04,7,22951.8359276977,3,0.00232829982073789,843,2.957292506043512,14.949863263445776,0.0831003163932352,2
Minor_Damage_And_Injuries,6.027397260273969,21,0,52.871467639015506,0.431151099891814,77.82,7,35901.480370180696,1,0.0030220785773064102,8216,0.2870189171559033,26.435733819507753,0.10139732014961975,3
Highly_Fatal_And_Damaging,12.9680365296804,18,9,66.0893345487694,0.254447169130905,75.25,4,22535.7301853887,0,0.0409263541820256,6680,0.7204464738711334,66.0893345487694,0.7836230210760053,2
Highly_Fatal_And_Damaging,13.698630136986301,17,0,63.4001823154057,0.251922827262892,78.2,7,36059.2215837245,3,0.0031164589957626,7830,0.8058017727639001,15.850045578851425,0.06139538001064049,2
Minor_Damage_And_Injuries,42.6940639269406,16,22,67.6845943482224,0.255529029931482,83.03,4,31925.7427834017,2,0.0583819270530569,4356,2.6683789954337875,22.561531449407468,1.2386645547036106,2
Minor_Damage_And_Injuries,40.1826484018265,16,3,59.2980856882407,0.43908474576271206,81.38,2,44363.1891191291,3,0.59878965413607,2730,2.511415525114156,14.824521422060174,21.3963810203456,2
Minor_Damage_And_Injuries,48.9041095890411,14,17,72.926162260711,0.39148287053732395,75.29,2,25016.3637851441,0,0.337996374568915,6951,3.493150684931507,72.926162260711,9.962357060433316,2
Highly_Fatal_And_Damaging,25.662100456620998,14,3,62.2607110300821,0.461803822574828,83.19,4,28465.3542383815,3,0.0520472009284067,9079,1.8330071754729285,15.565177757520525,1.9995212597790244,2
Highly_Fatal_And_Damaging,49.178082191780796,7,8,86.0072926162261,0.484522899386945,83.19,1,23785.962404025497,3,0.870409654339999,7117,7.025440313111543,21.501823154056524,35.084002325923294,1
Minor_Damage_And_Injuries,48.1735159817352,14,4,78.44120328167729,0.308179588892896,78.54,5,43972.097174903,2,0.0303240089034753,223,3.4409654272668,26.147067760559096,0.7339751965243149,2
Highly_Fatal_And_Damaging,46.3470319634703,14,16,49.6353691886965,0.4372816444284171,77.89,3,26137.024085075,1,0.128573249180056,4422,3.3105022831050213,24.81768459434825,4.379187803413436,2
Significant_Damage_And_Serious_Injuries,55.8447488584475,8,2,70.37374658158609,0.293754778218536,85.64,7,38405.2090260466,2,0.00343491068101924,6547,6.980593607305938,23.457915527195365,0.08641259486297352,1
Significant_Damage_And_Fatalities,55.0228310502283,15,2,72.97174111212401,0.39112225027046504,81.56,7,15088.7811089102,2,0.00143197936716161,10020,3.6681887366818864,24.323913704041335,0.04568004262219323,2
Minor_Damage_And_Injuries,59.13242009132421,11,3,71.285323609845,0.19494482509917002,77.96,5,32944.3336789672,2,0.0218634673868009,5540,5.375674553756746,23.761774536614997,0.33227875961791087,1
Significant_Damage_And_Serious_Injuries,76.39269406392691,10,4,51.00273473108479,0.7178442120447159,76.02,7,38888.753009181804,1,0.0036288382038850205,2740,7.639269406392691,25.501367365542396,0.19802757689404807,1
Significant_Damage_And_Serious_Injuries,55.2511415525114,8,12,63.126709206928,0.5631381175622071,76.09,3,43209.8141033971,3,0.214244804931175,1629,6.906392694063925,15.781677301732,9.180214074581414,1
Highly_Fatal_And_Damaging,48.4474885844749,7,8,88.0583409298086,0.29591849981969,75.35,1,31117.2543741181,4,1.13918135716842,1189,6.9210697977821285,17.61166818596172,25.400849561070334,1
Highly_Fatal_And_Damaging,9.68036529680365,18,2,60.9845031905196,0.401940858276235,76.66,2,32729.7199588753,3,0.442732958866139,10190,0.5377980720446472,15.2461257976299,13.641836003224034,2
Minor_Damage_And_Injuries,59.77168949771689,7,21,49.9544211485871,0.43547854309412204,80.98,5,26065.453806062003,3,0.0169084447733504,890,8.538812785388128,12.488605287146775,0.5962771912688527,1
Significant_Damage_And_Fatalities,63.9269406392694,13,4,75.38742023701,0.33306238730616605,78.64,7,31746.6344259787,2,0.00269001027366561,3925,4.917456972251492,25.129140079003335,0.07045681939868424,2
Significant_Damage_And_Fatalities,24.383561643835602,14,6,45.5332725615314,0.35938766678687295,77.68,2,31355.613492598197,3,0.424285998664813,696,1.7416829745596858,11.38331814038285,11.844891488982508,2
Highly_Fatal_And_Damaging,28.949771689497698,13,0,68.3682771194166,0.398695275874504,81.48,2,40840.646356118,0,0.5510408050069999,4369,2.226905514576746,68.3682771194166,17.900941362970123,2
Highly_Fatal_And_Damaging,42.2374429223744,9,11,70.8751139471286,0.404465200144248,82.08,4,49040.7161051711,3,0.0905924441864506,423,4.693049213597155,17.71877848678215,3.007533586978762,1
Significant_Damage_And_Serious_Injuries,13.9269406392694,21,7,77.073837739289,0.32116191849982,81.31,6,31750.404675562,1,0.00812807991710159,5778,0.6631876494890191,38.5369188696445,0.21225404215096041,3
Significant_Damage_And_Fatalities,76.39269406392691,9,12,62.0328167730173,0.385352326000721,85.99,7,29171.211372128102,3,0.00261196102218459,5943,8.4880771182141,15.508204193254326,0.0865511067051433,1
Significant_Damage_And_Fatalities,28.9041095890411,13,0,48.723792160437604,0.51156941940137,81.05,1,29636.502041771,3,1.0963361566327,5081,2.223393045310854,12.180948040109401,45.45705874305876,2
Highly_Fatal_And_Damaging,42.648401826484,9,1,80.6289881494986,0.22343382618103103,81.61,1,27215.138195583197,3,1.00860793316672,5549,4.738711314053777,20.15724703737465,18.39139534861316,1
Minor_Damage_And_Injuries,57.44292237442921,11,11,49.6353691886965,0.5436646231518211,82.23,7,39795.0430095228,3,0.00365795623306935,5375,5.2220838522208375,12.408842297174125,0.16353091587181548,1
Highly_Fatal_And_Damaging,31.2328767123288,12,11,60.483135824977204,0.556646952758745,75.94,1,27127.9246077737,5,0.996497974431902,6161,2.6027397260274,10.0805226374962,42.12373277457741,1
Highly_Fatal_And_Damaging,32.739726027397296,19,0,56.8368277119417,0.786362062747926,79.64,3,19494.8587357381,2,0.0945616410103572,3711,1.7231434751261734,18.9456092373139,5.922005479189244,3
Significant_Damage_And_Fatalities,68.675799086758,11,11,69.00638103919779,0.253725928597187,79.08,7,31719.308363428598,1,0.00272892777569951,12094,6.243254462432546,34.503190519598895,0.05475497096187425,1
Significant_Damage_And_Serious_Injuries,45.0684931506849,11,6,72.5615314494075,0.351454020915975,77.72,3,31439.468475677797,3,0.157836605440154,12290,4.097135740971354,18.140382862351874,4.311307904417982,1
Minor_Damage_And_Injuries,41.8264840182648,12,1,41.6134913400182,0.645359538406058,78.9,7,24600.5650962669,3,0.00214851180289885,6997,3.4855403348554,10.40337283500455,0.10939978798638489,1
Significant_Damage_And_Serious_Injuries,29.9543378995434,16,0,65.1321786690975,0.396892174540209,80.12,6,38525.414182678396,2,0.0100523656008629,8255,1.8721461187214625,21.7107262230325,0.31965518403708565,2
Highly_Fatal_And_Damaging,38.2648401826484,10,0,71.285323609845,0.417808150018031,84.92,4,40160.7024034573,2,0.0745708540130751,7607,3.82648401826484,23.761774536614997,2.6457938927949063,1
Highly_Fatal_And_Damaging,21.2785388127854,15,11,74.74931631722879,0.428266137756942,81.15,1,22087.486013663598,3,0.815759669125553,8917,1.4185692541856934,18.687329079307197,28.350746006001945,2
Minor_Damage_And_Injuries,58.1278538812785,11,5,84.0018231540565,0.35109340064911604,81.38,2,35354.6491535324,2,0.47830603239079794,1642,5.2843503528435,28.00060771801883,13.666150843264756,1
Significant_Damage_And_Serious_Injuries,33.2420091324201,15,2,67.36554238833179,0.50796321673278,80.98,3,30071.5775620962,2,0.149447389548586,11887,2.21613394216134,22.455180796110596,6.147497639386196,2
Significant_Damage_And_Serious_Injuries,49.5890410958904,10,5,61.850501367365595,0.24579228272628895,77.29,6,30026.5544078845,3,0.0075034789920839905,4096,4.9589041095890405,15.462625341841399,0.1425457328953444,1
Significant_Damage_And_Serious_Injuries,35.5251141552511,14,15,76.9371011850502,0.45387017670393,84.28,6,33944.6431410097,1,0.00827087688296575,2543,2.5375081539465074,38.4685505925251,0.3163790588175847,2
Minor_Damage_And_Injuries,35.388127853881294,18,1,70.2370100273473,0.38751604760187497,87.11,1,24312.5763266109,3,0.8902819480198572,4383,1.9660071029934052,17.559252506836824,30.05282297166418,2
Significant_Damage_And_Fatalities,44.20091324200911,19,0,65.587967183227,0.279329967544176,78.41,2,22969.338276676,2,0.3116315447563,11745,2.3263638548425845,21.862655727742332,6.825435976042292,3
Highly_Fatal_And_Damaging,38.0821917808219,10,2,58.7055606198724,0.29591849981969,77.13,4,28183.3231299795,2,0.0520195059207914,11754,3.80821917808219,19.568520206624132,1.1873032892549868,1
Significant_Damage_And_Serious_Injuries,40.0456621004566,13,0,76.7547857793984,0.24290732059141698,81.04,5,27417.599452845698,2,0.0184651464079909,2723,3.0804355461889696,25.5849285931328,0.36349027107128884,2
Minor_Damage_And_Injuries,56.9406392694064,11,17,69.91795806745671,0.30709772809231894,76.56,5,16673.2615031679,1,0.0116003338192722,5587,5.1764217517642175,34.958979033728355,0.2727401124870011,1
Minor_Damage_And_Injuries,42.9680365296804,15,4,77.894257064722,0.243989181391994,81.73,2,37085.874763684704,4,0.498635558744046,844,2.86453576864536,15.578851412944399,9.943409252770202,2
Significant_Damage_And_Fatalities,62.3744292237443,13,7,42.023701002734704,0.589824017309773,79.58,7,31898.6401662182,2,0.00287100899711365,5313,4.7980330172111,14.007900334244901,0.13475998100743378,2
Highly_Fatal_And_Damaging,54.4292237442922,12,4,56.973564266180496,0.5425827623512439,81.72,2,37342.6506214657,2,0.50630490065634,3585,4.535768645357684,18.991188088726833,22.449490103142082,1
Significant_Damage_And_Serious_Injuries,50.821917808219204,10,15,55.6973564266181,0.31178579156148495,78.28,3,35207.3986716271,2,0.17583752963143803,9327,5.082191780821921,18.565785475539368,4.291594802405069,1
Significant_Damage_And_Fatalities,39.6803652968037,20,3,61.6226071103008,0.44413342949873796,81.06,7,13790.8744728662,3,0.0014597965734335198,10278,1.984018264840185,15.4056517775752,0.05255480180840414,3
Minor_Damage_And_Injuries,68.63013698630141,8,1,70.464904284412,0.322965019834114,76.4,5,44036.814661343094,1,0.0297081807839066,10436,8.578767123287676,35.232452142206,0.7330353241827918,1
Minor_Damage_And_Injuries,40.1826484018265,16,7,61.5314494074749,0.237858636855391,80.22,2,40686.3843910211,2,0.551381417627301,12259,2.511415525114156,20.510483135824966,10.520919773862358,2
Highly_Fatal_And_Damaging,43.287671232876704,9,24,83.77392889699179,0.4336754417598271,86.36,7,25796.9485308804,2,0.0024140516354806602,750,4.809741248097412,27.92464296566393,0.09041157157993863,1
Highly_Fatal_And_Damaging,40.7762557077626,16,6,53.2360984503191,0.724335376848178,78.55,3,45350.7603179123,2,0.22240515248707898,616,2.5485159817351626,17.745366150106367,12.654084511263815,2
Significant_Damage_And_Fatalities,61.8264840182648,13,13,75.75205104831359,0.311064551027768,76.93,7,32690.625773518397,3,0.00302253034884826,12200,4.755883386020369,18.938012762078397,0.07232974339357084,2
Significant_Damage_And_Serious_Injuries,38.401826484018294,13,2,59.9817684594348,0.375254958528669,83.96,3,13468.0085006978,2,0.0639965250235573,11962,2.9539866526167917,19.993922819811598,2.0163005203365416,2
Highly_Fatal_And_Damaging,41.780821917808204,9,6,52.0510483135825,0.38030364226469504,79.66,3,14515.7951542876,2,0.0753155639194272,6567,4.642313546423134,17.35034943786083,2.281684115907765,1
Highly_Fatal_And_Damaging,22.922374429223698,15,0,63.3546034639927,0.5764810674359899,78.18,4,40729.8147773945,0,0.0743977203306093,211,1.5281582952815798,63.3546034639927,3.3530524219191036,2
Significant_Damage_And_Fatalities,57.1232876712329,15,7,57.520510483135794,0.44413342949873796,79.6,7,47578.1608846135,2,0.00440429373420935,1688,3.8082191780821932,19.173503494378597,0.15570508882325843,2
Minor_Damage_And_Injuries,49.4520547945205,14,4,68.0948040109389,0.36984565452578405,78.42,2,28208.2593702175,2,0.37953826696500303,7771,3.5322896281800356,22.6982680036463,11.007860786614325,2
Highly_Fatal_And_Damaging,48.4474885844749,7,1,76.7547857793984,0.293033537684818,80.2,6,23412.7822849923,0,0.00613719639258931,2615,6.9210697977821285,76.7547857793984,0.14423203050503328,1
Highly_Fatal_And_Damaging,4.93150684931507,20,2,89.88149498632629,0.21513956004327398,77.91,4,38564.129227285,2,0.0701503302031917,8856,0.24657534246575352,29.96049832877543,1.175826381784882,3
Highly_Fatal_And_Damaging,49.2694063926941,14,6,52.0966271649954,0.4902928236566889,83.57,2,37251.6714030235,1,0.504117435127591,1110,3.5192433137638646,26.0483135824977,20.655592481644028,2
Significant_Damage_And_Fatalities,41.689497716895,20,2,62.625341841385605,0.38318860439956703,79.01,7,13538.0919469124,2,0.00124424510969441,3899,2.0844748858447497,20.875113947128536,0.037670431027539336,3
Significant_Damage_And_Serious_Injuries,22.1917808219178,18,2,59.024612579763,0.278608727010458,78.17,3,42046.750939801,2,0.20948904078266103,5802,1.2328767123287667,19.674870859921,4.562429178803497,2
Minor_Damage_And_Injuries,46.8036529680365,11,1,50.7748404740201,0.6266072845293901,76.26,1,10587.3525848917,3,0.202495647194575,11948,4.254877542548773,12.693710118505026,9.676268983319249,1
Minor_Damage_And_Injuries,37.4429223744292,17,15,69.5989061075661,0.333423007573026,76.33,2,26900.7028554629,2,0.36552924828075295,7423,2.202524845554659,23.199635369188698,9.302784494378209,2
Highly_Fatal_And_Damaging,40.7762557077626,16,11,53.2360984503191,0.5241911287414349,82.71,1,21022.7432680221,3,0.775459295221691,5577,2.5485159817351626,13.309024612579774,33.62069553404551,2
Highly_Fatal_And_Damaging,55.1141552511415,12,2,43.664539653600706,0.585496574107465,80.19,3,37438.206200471,2,0.18564707587063,10700,4.592846270928458,14.554846551200235,8.716310341339712,1
Significant_Damage_And_Fatalities,20.1826484018265,15,0,53.919781221513205,0.46937684817886705,77.63,4,36624.2796276571,1,0.0674726358380376,12153,1.3455098934551002,26.959890610756602,2.4585493310775752,2
Significant_Damage_And_Serious_Injuries,51.1872146118721,10,6,73.746581586144,0.34784781824738503,78.64,3,29213.278125625402,0,0.145829384318565,2466,5.11872146118721,73.746581586144,3.989126704612442,1
Highly_Fatal_And_Damaging,1.4155251141552498,22,2,63.90154968094811,0.35361774251712896,80.86,3,25720.916407571804,2,0.128896401917114,8846,0.06434205064342045,21.300516560316037,3.6856032201723097,3
Significant_Damage_And_Serious_Injuries,49.2694063926941,10,0,65.4512306289882,0.505078254597908,77.55,5,31051.277966358703,0,0.0200302301072619,861,4.92694063926941,65.4512306289882,0.7845604504702873,1
Minor_Damage_And_Injuries,53.150684931506795,12,3,61.485870556062004,0.514093761269383,77.55,7,25648.667608574702,0,0.0023669714254217302,9016,4.429223744292233,61.485870556062004,0.09436634858784189,1
Significant_Damage_And_Fatalities,14.4748858447489,17,3,38.149498632634504,0.705583122971511,77.67,6,31647.884323696002,2,0.008024948255931941,7049,0.8514638732205235,12.716499544211501,0.43978835960701396,2
Significant_Damage_And_Serious_Injuries,49.726027397260296,10,11,77.52962625341841,0.31394951316263997,84.8,6,53200.8631540441,2,0.0130417779497398,1887,4.97260273972603,25.84320875113947,0.3472101942705461,1
Significant_Damage_And_Fatalities,70.0913242009132,11,1,68.4594348222425,0.421053732419762,79.23,7,25251.1155579363,3,0.00226741238790717,9944,6.371938563719382,17.114858705560625,0.07564107502342493,1
Minor_Damage_And_Injuries,49.315068493150704,14,6,37.6481312670921,0.5404190407500901,77.9,3,46367.37043288151,2,0.23108754127155104,8682,3.5225048923679076,12.549377089030699,9.728471965156615,2
Significant_Damage_And_Serious_Injuries,29.634703196346997,16,13,70.0091157702826,0.19819040750090197,77.27,6,39117.4599820194,0,0.0093983482120637,8933,1.8521689497716873,70.0091157702826,0.14392792843752517,2
Highly_Fatal_And_Damaging,28.630136986301398,13,1,97.6754785779398,0.20828777497295398,81.39,4,23086.022694090698,2,0.0427864059446497,55,2.202318229715492,32.55849285931327,0.7253383440217405,2
Significant_Damage_And_Fatalities,62.3744292237443,13,5,61.0300820419326,0.48596538045438104,77.62,7,17343.6622157536,1,0.00179098046175975,1142,4.7980330172111,30.5150410209663,0.06755691640529984,2
Minor_Damage_And_Injuries,51.7808219178082,13,12,57.8851412944394,0.426823656689506,80.07,2,39313.0059564466,2,0.534664927361894,10983,3.9831401475237076,19.295047098146465,18.27258568677663,2
